472809.49,3888056.40,21.34
472816.58,3888058.12,21.02
472826.29,3888057.56,20.85
472832.41,3888059.24,20.91
472840.22,3888059.96,21.30
472859.57,3888056.23,21.17
472865.80,3888057.42,21.00
472876.37,3888057.29,20.72
472881.78,3888059.49,20.79
472892.16,3888059.86,20.81
472908.66,3888058.61,21.39
472910.07,3888059.18,21.41
472920.56,3888059.91,21.40
472935.89,3888050.23,21.62
472940.29,3888050.15,21.63
472958.33,3888050.97,21.69
472489.63,3888063.15,22.87
472490.64,3888066.73,21.77
472505.13,3888068.44,22.52
472510.02,3888068.67,22.76
472524.40,3888061.29,22.91
472530.44,3888062.79,22.96
472541.07,3888067.54,23.11
472556.22,3888069.94,23.02
472567.82,3888060.28,22.90
472579.25,3888060.13,22.81
472588.03,3888060.02,22.43
472599.87,3888060.22,22.31
472609.23,3888060.01,22.05
472617.48,3888060.43,21.74
472629.23,3888060.76,21.38
472630.83,3888061.03,21.39
472640.96,3888060.62,21.53
472653.77,3888063.04,22.66
472669.78,3888067.47,22.37
472671.40,3888068.28,22.32
472680.07,3888069.94,22.49
472699.95,3888069.80,22.35
472709.56,3888060.24,22.25
472711.47,3888069.57,22.13
472725.94,3888069.85,22.20
472739.40,3888060.14,21.96
472746.55,3888060.07,21.70
472758.47,3888061.80,21.44
472764.42,3888062.41,21.40
472771.99,3888062.75,21.34
472788.49,3888064.76,21.93
472799.63,3888068.94,21.75
472809.95,3888068.61,21.42
472816.76,3888060.04,21.12
472823.58,3888069.87,21.16
472832.73,3888060.14,20.96
472840.20,3888060.19,21.30
472859.71,3888069.86,21.53
472860.90,3888069.81,21.53
472879.49,3888061.05,20.94
472883.47,3888060.09,20.84
472892.18,3888060.12,20.84
472909.56,3888060.16,21.55
472919.99,3888061.19,21.25
472924.76,3888061.39,21.17
472930.11,3888062.19,21.20
472949.84,3888065.02,21.30
472952.14,3888065.44,21.26
472491.64,3888070.10,22.51
472509.34,3888076.38,22.40
472513.49,3888076.86,22.23
472520.01,3888077.27,22.60
472530.20,3888078.79,22.85
472540.25,3888080.00,23.21
472557.91,3888070.31,23.01
472567.86,3888070.02,22.95
472577.52,3888071.18,22.85
472589.95,3888073.04,22.88
472599.62,3888073.85,22.59
472601.72,3888074.11,22.58
472610.32,3888077.18,22.91
472629.72,3888072.79,22.63
472639.49,3888074.48,22.01
472642.72,3888075.07,21.96
472650.07,3888076.12,22.28
472665.28,3888075.25,22.39
472679.97,3888071.38,22.39
472688.94,3888073.34,22.17
472699.36,3888074.27,21.96
472702.15,3888073.03,21.99
472713.38,3888074.01,21.94
472729.29,3888075.94,21.84
472739.84,3888076.43,21.76
472741.35,3888077.62,21.74
472759.78,3888076.32,21.61
472761.27,3888076.67,21.57
472770.86,3888079.87,21.76
472786.66,3888079.90,21.84
472794.08,3888073.38,21.76
472809.99,3888070.69,21.64
472818.39,3888070.06,21.28
472823.62,3888070.62,21.09
472836.85,3888071.65,21.16
472850.00,3888072.29,21.23
472853.04,3888073.10,21.21
472863.55,3888074.64,21.29
472878.39,3888072.28,21.19
472886.47,3888071.88,21.16
472893.34,3888072.73,21.04
472909.66,3888072.66,21.33
472919.97,3888075.07,20.97
472922.71,3888074.63,20.87
472938.32,3888077.73,21.00
472940.46,3888078.09,20.98
472956.51,3888079.97,21.24
472499.98,3888084.23,22.49
472502.79,3888084.79,22.35
472515.08,3888085.62,22.35
472520.36,3888085.67,22.65
472530.74,3888080.09,22.96
472545.20,3888089.97,23.09
472558.94,3888089.81,23.13
472569.49,3888089.76,22.79
472571.65,3888089.96,22.67
472587.21,3888089.92,22.60
472595.71,3888089.99,22.26
472600.26,3888089.91,22.49
472620.00,3888086.76,22.54
472622.87,3888086.98,22.25
472639.12,3888089.02,22.52
472646.26,3888089.61,22.38
472650.32,3888089.88,22.49
472669.81,3888080.01,23.04
472679.96,3888086.38,22.87
472688.97,3888086.98,22.66
472690.46,3888087.10,22.69
472709.86,3888089.21,22.48
472715.23,3888089.99,22.40
472729.18,3888080.09,22.39
472733.87,3888080.03,22.23
472749.72,3888088.28,21.69
472759.33,3888089.23,21.50
472760.25,3888089.90,21.53
472774.38,3888085.32,21.32
472789.84,3888087.73,21.79
472794.64,3888089.19,21.57
472807.76,3888089.76,21.21
472810.40,3888089.99,21.21
472825.45,3888089.97,21.17
472830.52,3888089.77,21.19
472840.46,3888090.00,21.72
472851.84,3888089.93,21.83
472860.06,3888089.96,21.87
472874.33,3888083.50,21.72
472880.50,3888085.00,21.78
472899.82,3888084.21,21.69
472908.48,3888085.06,21.43
472918.10,3888087.63,21.28
472920.37,3888087.64,21.25
472936.66,3888080.49,21.26
472947.30,3888080.15,21.06
472957.71,3888081.35,21.02
472497.49,3888090.11,22.83
472509.58,3888091.67,22.76
472518.98,3888093.04,22.43
472521.71,3888092.96,22.43
472530.51,3888094.18,22.77
472549.90,3888093.45,22.89
472555.71,3888095.05,22.78
472569.75,3888092.59,22.20
472573.85,3888093.34,22.03
472586.87,3888095.74,22.11
472599.67,3888090.90,22.09
472600.08,3888091.16,22.11
472610.92,3888095.06,22.45
472629.61,3888097.12,22.16
472635.88,3888097.20,21.41
472646.36,3888099.12,21.59
472650.80,3888100.00,22.01
472661.18,3888099.98,22.13
472670.52,3888099.76,22.75
472682.12,3888099.12,22.70
472699.71,3888097.21,22.62
472709.82,3888098.96,22.17
472710.85,3888098.94,22.14
472729.97,3888092.40,22.02
472737.60,3888094.08,21.75
472740.98,3888094.73,21.84
472759.29,3888090.03,21.57
472766.22,3888090.76,21.44
472770.76,3888092.54,21.76
472783.26,3888094.98,21.87
472799.62,3888090.18,21.60
472809.37,3888091.06,21.04
472810.51,3888091.12,21.07
472825.01,3888091.98,20.91
472831.13,3888092.10,20.87
472840.01,3888092.04,21.46
472852.03,3888091.24,21.77
472861.21,3888091.10,21.85
472878.02,3888096.03,21.88
472880.33,3888096.39,21.94
472899.93,3888098.92,21.74
472904.59,3888099.86,21.55
472910.02,3888099.38,21.66
472922.18,3888090.23,21.64
472930.24,3888098.73,21.88
472946.49,3888092.29,21.92
472959.21,3888093.06,21.69
472503.15,3888107.66,22.10
472515.51,3888109.97,22.02
472520.39,3888109.82,22.42
472534.25,3888109.76,22.58
472549.76,3888104.55,22.30
472555.57,3888104.89,22.20
472560.41,3888105.27,22.49
472579.99,3888108.44,22.23
472585.19,3888109.33,21.55
472590.00,3888109.90,22.25
472600.19,3888100.27,22.48
472611.09,3888109.98,22.64
472620.54,3888101.63,22.75
472639.68,3888100.14,22.79
472648.26,3888100.07,21.99
472654.01,3888101.17,21.71
472662.99,3888101.53,21.68
472673.85,3888103.10,21.63
472680.01,3888104.04,22.24
472691.48,3888106.41,22.25
472709.88,3888108.08,22.26
472712.48,3888109.16,22.20
472728.37,3888102.92,22.25
472739.99,3888105.27,22.09
472743.75,3888104.35,21.97
472757.29,3888109.89,21.95
472761.66,3888109.80,22.05
472779.61,3888104.21,21.98
472789.14,3888104.95,21.52
472796.07,3888105.93,21.43
472800.02,3888105.96,21.61
472810.29,3888109.83,21.79
472821.65,3888109.89,21.91
472830.34,3888109.95,22.28
472849.30,3888100.07,22.26
472859.96,3888100.10,22.05
472863.17,3888100.06,21.98
472879.58,3888100.22,22.35
472889.95,3888102.37,21.98
472893.50,3888103.67,21.78
472905.88,3888100.18,21.56
472911.20,3888100.24,21.67
472923.35,3888100.09,21.83
472934.02,3888100.19,21.89
472948.59,3888102.98,21.76
472951.07,3888103.72,21.76
472509.89,3888110.10,22.26
472516.75,3888111.41,21.87
472520.01,3888112.18,21.99
472530.13,3888115.99,22.38
472549.64,3888114.94,21.84
472558.78,3888118.73,21.07
472560.29,3888118.77,21.12
472570.32,3888117.34,22.00
472586.19,3888110.13,21.81
472590.50,3888119.62,22.20
472609.96,3888110.16,22.64
472611.06,3888110.22,22.63
472626.64,3888116.09,22.58
472636.15,3888117.17,22.53
472650.00,3888111.86,22.49
472652.53,3888112.90,22.40
472668.76,3888115.45,22.09
472675.26,3888116.82,22.14
472689.42,3888115.76,22.01
472690.37,3888115.66,22.08
472700.04,3888117.36,22.13
472713.23,3888110.03,22.25
472729.68,3888113.51,22.29
472739.13,3888115.24,21.89
472742.59,3888115.17,21.77
472758.93,3888114.51,21.70
472765.02,3888115.77,21.56
472770.92,3888115.60,21.56
472789.66,3888116.32,21.57
472794.81,3888118.79,21.53
472802.02,3888114.71,21.56
472810.98,3888115.84,21.61
472827.67,3888117.38,21.57
472835.13,3888119.00,21.47
472849.76,3888117.15,21.62
472854.20,3888118.03,21.05
472860.18,3888118.66,21.40
472879.67,3888119.79,21.60
472880.70,3888119.87,21.55
472890.14,3888119.78,22.14
472910.00,3888119.79,21.89
472911.66,3888119.91,21.74
472922.89,3888110.09,22.11
472938.75,3888113.19,21.46
472947.64,3888113.96,21.14
472950.85,3888114.38,21.17
472509.91,3888129.92,22.59
472510.35,3888130.00,22.59
472529.91,3888129.90,22.77
472530.36,3888129.96,22.78
472549.35,3888120.04,22.86
472557.65,3888120.12,21.86
472561.20,3888120.03,22.08
472579.71,3888120.22,22.22
472583.24,3888121.05,22.00
472594.37,3888123.58,22.02
472605.06,3888123.53,21.32
472610.28,3888124.51,21.34
472620.18,3888126.11,22.48
472633.33,3888126.62,22.65
472640.20,3888126.04,22.71
472656.40,3888122.17,22.70
472666.76,3888123.58,22.60
472677.31,3888124.97,22.44
472680.32,3888124.69,22.44
472698.89,3888120.16,22.52
472704.77,3888120.03,22.35
472714.10,3888120.10,22.39
472725.32,3888121.06,22.36
472738.61,3888127.53,22.16
472747.09,3888129.55,22.07
472754.33,3888128.58,22.03
472767.78,3888128.45,22.06
472778.27,3888129.81,22.01
472789.46,3888120.03,21.84
472799.63,3888120.16,21.62
472809.60,3888129.54,21.53
472811.85,3888129.88,21.43
472829.22,3888129.97,21.46
472831.67,3888129.95,21.39
472841.74,3888129.13,21.69
472857.36,3888120.12,21.67
472869.14,3888122.51,21.18
472870.18,3888122.53,21.20
472880.07,3888121.58,21.33
472892.20,3888124.39,21.31
472909.22,3888127.74,21.19
472911.83,3888128.40,21.17
472924.76,3888121.88,21.27
472933.07,3888127.60,21.99
472949.94,3888129.73,22.49
472952.07,3888130.00,22.37
472509.84,3888131.15,22.48
472510.34,3888131.46,22.49
472529.90,3888130.16,22.78
472538.45,3888133.36,22.58
472540.43,3888133.50,22.64
472559.85,3888135.98,22.78
472569.19,3888137.35,22.58
472570.99,3888137.64,22.59
472580.11,3888139.85,22.68
472599.98,3888139.72,23.08
472605.44,3888139.65,22.81
472613.83,3888139.90,22.69
472620.33,3888139.81,22.75
472636.63,3888130.03,22.97
472649.98,3888133.03,22.97
472653.81,3888132.49,22.88
472669.28,3888133.16,22.73
472673.39,3888133.43,22.68
472680.43,3888133.55,22.69
472699.56,3888130.04,22.61
472706.57,3888130.10,22.52
472719.24,3888130.76,22.50
472729.62,3888131.61,22.46
472739.84,3888130.95,22.27
472748.14,3888130.05,22.11
472759.98,3888130.36,22.11
472768.92,3888132.17,22.01
472779.06,3888134.63,21.94
472789.13,3888136.84,21.82
472797.19,3888133.16,21.73
472809.02,3888130.14,21.56
472812.79,3888130.01,21.44
472829.64,3888139.15,20.70
472830.63,3888139.24,20.68
472843.41,3888138.34,20.94
472853.91,3888139.52,20.91
472860.06,3888139.80,21.02
472870.32,3888132.70,21.91
472880.48,3888139.87,22.12
472899.68,3888130.21,22.38
472909.64,3888134.28,21.99
472919.98,3888134.95,21.52
472920.37,3888135.26,21.52
472938.77,3888135.71,21.54
472949.95,3888132.93,21.00
472950.60,3888132.65,20.90
472515.36,3888147.45,21.73
472524.73,3888149.03,22.34
472535.88,3888149.71,22.35
472549.15,3888147.16,22.48
472556.77,3888149.67,22.40
472565.98,3888149.97,22.46
472579.79,3888147.99,22.57
472585.37,3888148.27,22.32
472590.57,3888149.17,22.38
472601.41,3888149.81,22.64
472613.80,3888140.15,22.70
472622.01,3888140.63,22.73
472631.53,3888143.41,22.74
472649.68,3888146.68,22.73
472658.92,3888146.97,22.48
472668.31,3888149.84,22.33
472678.62,3888149.36,22.29
472686.43,3888149.76,22.30
472690.78,3888149.97,22.30
472709.81,3888144.34,22.40
472719.95,3888143.06,22.26
472729.70,3888145.71,21.90
472739.76,3888147.53,21.70
472742.67,3888148.46,21.60
472754.68,3888148.31,21.57
472762.57,3888149.93,21.68
472778.94,3888146.50,21.67
472789.53,3888148.69,21.37
472799.89,3888149.48,21.36
472803.62,3888149.97,21.11
472810.53,3888149.91,21.54
472829.39,3888140.28,21.20
472830.45,3888140.07,21.05
472850.00,3888140.13,21.36
472858.99,3888140.04,21.08
472860.02,3888140.09,21.20
472872.84,3888141.05,21.61
472885.91,3888144.43,21.58
472899.73,3888145.78,21.30
472901.84,3888146.76,21.12
472911.36,3888146.44,21.39
472929.72,3888149.42,21.52
472939.24,3888150.00,21.38
472940.34,3888149.85,21.55
472959.31,3888143.13,21.79
472515.55,3888150.28,22.13
472520.24,3888150.58,22.45
472538.19,3888150.27,22.35
472542.50,3888150.83,22.35
472557.51,3888152.26,22.35
472560.46,3888151.17,22.40
472575.91,3888154.11,22.38
472581.33,3888155.63,22.42
472595.96,3888159.65,22.43
472606.30,3888159.88,22.31
472610.31,3888159.93,22.35
472629.67,3888159.75,22.41
472631.52,3888159.79,22.41
472642.59,3888159.78,22.46
472650.10,3888158.49,22.63
472668.29,3888150.07,22.34
472676.91,3888150.82,22.23
472685.73,3888152.16,22.19
472696.53,3888153.53,22.22
472708.64,3888159.61,21.88
472714.98,3888158.76,21.67
472728.17,3888159.53,21.58
472733.05,3888159.69,21.59
472740.88,3888159.87,21.69
472758.86,3888150.11,21.71
472762.07,3888150.14,21.69
472770.32,3888150.23,22.01
472789.21,3888150.09,21.60
472799.73,3888150.30,21.48
472804.07,3888150.01,21.10
472810.35,3888150.73,21.45
472829.43,3888156.60,21.35
472834.03,3888151.75,21.26
472840.12,3888157.28,21.29
472850.32,3888159.85,21.55
472864.58,3888150.01,21.95
472879.65,3888152.78,22.23
472887.57,3888154.35,21.69
472890.88,3888154.38,21.73
472909.60,3888150.11,21.63
472914.38,3888151.76,21.28
472929.95,3888150.24,21.63
472939.59,3888150.48,21.20
472943.57,3888151.89,21.04
472958.57,3888154.34,20.68
472519.83,3888163.52,21.91
472520.54,3888163.78,21.92
472536.92,3888165.30,21.91
472541.09,3888166.15,21.96
472556.77,3888166.59,22.14
472562.40,3888166.57,22.61
472570.11,3888167.91,22.65
472589.70,3888160.18,22.63
472599.94,3888160.34,22.31
472606.76,3888161.30,22.24
472615.77,3888162.55,22.16
472629.70,3888166.19,21.89
472632.35,3888165.31,21.89
472648.68,3888168.35,21.91
472654.73,3888169.47,21.87
472661.39,3888169.17,21.86
472676.14,3888166.04,21.88
472689.88,3888169.46,21.59
472693.04,3888169.77,21.59
472700.71,3888169.93,21.90
472719.98,3888160.03,21.72
472728.74,3888160.20,21.62
472730.85,3888160.24,21.59
472740.18,3888160.36,21.62
472756.99,3888161.53,21.56
472760.00,3888162.47,21.61
472770.12,3888164.91,21.91
472785.57,3888163.57,21.60
472790.25,3888165.84,21.93
472808.92,3888165.54,21.78
472816.43,3888167.86,21.56
472825.60,3888169.38,21.04
472832.33,3888169.99,21.31
472842.08,3888160.56,21.37
472850.28,3888160.10,21.56
472860.55,3888160.06,22.21
472879.55,3888163.10,21.38
472881.72,3888163.22,21.36
472895.95,3888166.17,21.47
472900.10,3888167.37,21.62
472910.06,3888169.47,21.94
472926.26,3888162.95,21.77
472930.85,3888162.59,21.74
472948.95,3888163.96,21.71
472956.56,3888166.79,21.34
472519.92,3888179.35,23.32
472520.61,3888179.41,23.32
472539.77,3888176.37,22.89
472541.23,3888178.33,22.99
472551.65,3888178.02,22.88
472561.06,3888179.89,22.91
472579.28,3888170.15,22.96
472580.05,3888170.01,22.93
472595.78,3888171.88,22.93
472600.14,3888170.43,22.95
472615.08,3888170.11,22.81
472627.95,3888170.73,22.62
472639.47,3888170.11,22.45
472648.43,3888170.14,22.13
472657.66,3888170.18,21.92
472666.27,3888170.25,21.87
472670.42,3888170.63,21.88
472689.42,3888170.64,21.57
472692.85,3888170.63,21.56
472700.35,3888171.59,21.72
472715.50,3888174.35,21.90
472722.43,3888177.24,21.89
472736.21,3888179.10,22.10
472740.01,3888179.24,22.20
472750.85,3888179.42,22.29
472768.91,3888174.06,22.14
472779.60,3888173.09,21.63
472780.81,3888175.71,21.12
472796.69,3888177.70,21.12
472800.82,3888177.47,21.13
472813.17,3888179.96,21.13
472828.86,3888171.11,21.03
472837.74,3888171.90,21.01
472848.60,3888172.34,20.99
472852.31,3888172.86,20.98
472860.20,3888174.23,21.03
472872.99,3888178.64,22.30
472886.35,3888179.90,22.03
472890.31,3888179.98,22.15
472907.91,3888170.01,21.74
472910.30,3888170.13,22.05
472925.78,3888170.16,22.03
472939.78,3888171.51,21.63
472941.77,3888171.81,21.47
472950.03,3888172.85,21.88
472519.49,3888187.48,21.92
472522.48,3888188.27,21.91
472539.87,3888185.65,22.33
472547.69,3888187.02,21.84
472550.24,3888186.56,21.95
472560.75,3888187.81,22.20
472572.37,3888182.16,22.99
472586.19,3888182.38,22.88
472590.81,3888181.82,22.98
472608.18,3888180.99,23.05
472619.49,3888181.08,22.88
472629.78,3888180.80,22.77
472634.25,3888181.01,22.72
472649.57,3888181.41,22.68
472652.28,3888182.30,22.57
472669.77,3888184.80,22.51
472679.81,3888186.98,22.24
472688.49,3888187.86,21.79
472695.54,3888188.49,21.79
472707.19,3888188.82,21.92
472712.99,3888189.18,21.82
472720.44,3888189.88,21.97
472737.08,3888180.89,22.12
472741.20,3888181.21,22.17
472758.59,3888188.48,22.15
472769.54,3888189.51,22.05
472771.64,3888189.93,22.04
472788.59,3888190.00,21.90
472791.59,3888189.90,21.84
472809.69,3888180.28,21.22
472811.96,3888180.25,21.16
472822.85,3888181.18,21.17
472831.59,3888182.46,21.19
472840.09,3888182.33,21.59
472851.77,3888189.99,22.12
472869.90,3888183.26,22.25
472878.04,3888182.89,22.01
472887.46,3888181.09,21.98
472892.16,3888181.79,22.02
472908.62,3888184.43,22.11
472918.47,3888186.24,21.82
472922.57,3888186.20,21.76
472939.50,3888187.68,21.79
472943.82,3888187.77,21.69
472950.05,3888189.26,21.78
472519.93,3888190.03,22.47
472525.37,3888190.08,22.23
472530.37,3888190.01,22.38
472546.74,3888190.00,22.79
472554.66,3888190.02,22.94
472568.78,3888196.78,22.67
472579.80,3888196.61,22.11
472589.49,3888197.15,21.89
472599.09,3888197.28,21.58
472603.35,3888197.72,21.55
472610.17,3888198.22,22.05
472620.85,3888199.97,22.26
472639.44,3888197.80,22.41
472642.99,3888199.72,22.27
472650.04,3888199.89,22.38
472660.65,3888199.93,22.49
472675.91,3888197.22,22.43
472689.97,3888198.50,22.35
472697.33,3888190.11,22.02
472709.75,3888190.05,21.99
472713.57,3888190.11,21.86
472720.40,3888190.39,21.93
472730.38,3888192.22,21.99
472742.68,3888192.39,22.12
472758.23,3888193.07,22.16
472769.53,3888190.18,22.08
472771.64,3888190.15,22.05
472789.79,3888190.29,21.88
472790.98,3888190.41,21.81
472808.82,3888194.86,21.99
472815.63,3888194.17,21.81
472822.52,3888197.94,21.37
472839.99,3888199.81,22.03
472849.83,3888192.41,21.80
472851.38,3888192.34,21.84
472865.55,3888192.57,21.88
472879.99,3888194.08,21.72
472889.75,3888196.01,21.53
472898.67,3888196.48,21.48
472902.84,3888196.77,21.49
472919.81,3888196.86,21.85
472920.86,3888197.45,21.89
472939.76,3888199.48,21.64
472941.47,3888199.85,21.64
472950.30,3888199.98,21.71
472509.58,3888206.47,22.53
472510.28,3888206.72,22.57
472527.51,3888209.87,22.49
472531.85,3888208.52,22.43
472549.18,3888205.81,23.26
472559.56,3888206.39,23.05
472561.30,3888206.83,23.02
472579.95,3888209.21,22.77
472589.95,3888209.90,22.40
472592.38,3888209.99,22.36
472608.81,3888200.02,22.06
472610.37,3888200.01,22.23
472621.38,3888200.10,22.28
472639.76,3888200.09,22.63
472648.56,3888200.48,22.26
472658.03,3888200.86,22.30
472666.05,3888202.71,22.25
472679.32,3888204.13,22.25
472680.83,3888204.49,22.27
472699.44,3888201.73,22.11
472703.03,3888202.41,21.97
472711.86,3888202.19,22.08
472721.42,3888202.52,22.29
472739.74,3888201.73,22.16
472740.89,3888202.19,22.14
472759.70,3888203.30,22.30
472761.76,3888203.84,22.27
472770.32,3888205.51,22.34
472789.79,3888207.04,22.38
472797.43,3888208.48,21.74
472809.42,3888207.73,21.14
472819.40,3888208.99,20.81
472820.30,3888209.42,20.79
472830.20,3888209.76,21.37
472849.69,3888201.02,21.76
472855.27,3888202.51,21.34
472862.00,3888203.60,21.32
472870.70,3888204.39,21.89
472885.35,3888201.31,22.16
472899.51,3888202.95,21.85
472907.34,3888204.32,20.81
472913.32,3888204.57,20.80
472920.00,3888204.46,21.39
472939.44,3888200.40,21.56
472941.27,3888200.42,21.60
472952.96,3888202.28,21.59
472509.63,3888215.15,22.89
472513.21,3888216.32,22.67
472526.99,3888210.08,22.56
472539.44,3888211.51,22.32
472549.25,3888214.90,21.74
472551.89,3888215.88,21.44
472560.41,3888215.91,22.05
472579.86,3888210.43,22.75
472589.81,3888211.10,22.35
472594.65,3888211.28,22.13
472600.04,3888212.12,22.17
472619.76,3888215.37,22.28
472629.12,3888217.72,22.13
472632.35,3888218.45,22.10
472640.43,3888220.00,22.16
472652.82,3888211.99,22.48
472669.34,3888216.35,22.40
472672.55,3888217.75,22.24
472689.29,3888219.20,22.18
472690.79,3888219.73,22.21
472703.87,3888219.74,22.31
472710.62,3888219.82,22.50
472723.98,3888219.24,22.47
472739.85,3888215.74,22.03
472741.77,3888216.15,22.00
472755.66,3888219.68,22.24
472769.76,3888219.90,22.20
472779.99,3888216.97,22.13
472787.97,3888217.23,21.80
472797.68,3888218.82,21.54
472800.76,3888219.22,21.49
472818.69,3888210.11,20.96
472825.23,3888210.42,20.80
472832.39,3888210.97,21.35
472840.45,3888211.41,21.69
472850.26,3888215.23,21.88
472869.84,3888214.16,21.85
472876.78,3888215.66,21.34
472882.32,3888216.68,21.30
472890.37,3888217.41,21.71
472900.17,3888219.31,22.03
472911.95,3888220.00,21.99
472929.91,3888219.18,21.34
472932.37,3888219.92,21.37
472942.63,3888210.16,21.97
472959.33,3888212.00,21.57
472507.94,3888225.51,22.56
472516.14,3888227.89,22.49
472529.62,3888228.84,22.05
472536.23,3888229.89,21.58
472540.22,3888229.90,22.03
472559.38,3888226.82,22.91
472560.41,3888227.36,22.93
472579.85,3888226.05,22.94
472581.46,3888226.23,22.91
472593.58,3888227.49,22.91
472603.84,3888229.31,22.98
472613.12,3888229.12,22.90
472629.71,3888220.20,22.60
472639.71,3888220.78,22.09
472643.28,3888221.78,21.98
472655.14,3888222.56,22.04
472660.72,3888223.02,22.14
472670.45,3888224.25,22.23
472689.82,3888220.20,22.30
472692.62,3888220.08,22.22
472700.26,3888220.02,22.34
472719.99,3888224.62,22.23
472723.47,3888224.12,22.19
472739.05,3888228.92,22.33
472747.71,3888229.96,22.18
472756.68,3888222.89,21.76
472769.75,3888222.72,21.95
472777.79,3888224.66,21.74
472780.17,3888224.79,21.84
472799.04,3888227.97,21.93
472804.32,3888220.22,21.55
472816.51,3888221.87,21.45
472820.22,3888222.09,21.53
472837.30,3888229.83,21.92
472840.28,3888229.84,22.01
472859.65,3888225.72,21.79
472864.65,3888226.26,21.61
472874.56,3888226.80,22.07
472889.98,3888220.07,22.05
472899.77,3888222.63,22.02
472908.92,3888224.59,21.54
472911.39,3888225.99,21.57
472927.01,3888229.93,21.51
472933.22,3888220.09,21.39
472940.40,3888222.07,21.75
472953.33,3888224.42,21.67
472479.24,3888239.81,23.43
472480.75,3888239.85,23.46
472497.41,3888239.95,23.43
472504.00,3888236.98,23.02
472519.21,3888230.01,22.83
472529.00,3888230.12,22.60
472536.23,3888230.17,21.66
472541.48,3888231.11,21.75
472551.34,3888233.26,22.06
472567.24,3888231.04,22.98
472577.47,3888231.83,22.94
472589.17,3888234.37,22.90
472591.29,3888234.66,22.88
472607.45,3888236.55,22.75
472616.01,3888237.90,22.72
472629.88,3888239.91,22.49
472631.44,3888239.95,22.48
472641.11,3888239.93,22.52
472659.79,3888237.00,22.35
472662.07,3888237.39,22.33
472677.17,3888237.16,22.33
472681.64,3888237.96,22.30
472690.07,3888238.39,22.52
472709.74,3888230.02,22.65
472711.23,3888230.09,22.64
472729.68,3888237.27,22.61
472736.63,3888238.93,22.43
472749.30,3888230.76,22.08
472753.07,3888239.93,22.05
472760.29,3888239.98,22.26
472773.47,3888239.97,22.39
472786.25,3888234.71,22.47
472791.50,3888235.56,22.56
472809.68,3888230.18,21.69
472814.93,3888230.35,21.69
472828.99,3888232.96,21.73
472836.86,3888232.09,21.62
472843.82,3888233.08,21.39
472857.52,3888236.33,21.50
472869.65,3888237.29,20.85
472879.60,3888237.20,20.84
472884.65,3888238.72,20.70
472890.41,3888238.69,20.96
472900.00,3888239.78,21.20
472910.38,3888239.96,21.94
472927.43,3888230.46,21.46
472932.52,3888230.64,21.61
472949.87,3888232.52,21.79
472951.82,3888232.94,21.72
472458.96,3888242.68,22.88
472463.03,3888243.25,22.80
472471.60,3888243.61,23.04
472489.29,3888249.94,22.96
472498.43,3888249.75,22.88
472500.37,3888249.76,22.92
472519.82,3888240.25,22.89
472523.98,3888240.03,22.76
472533.98,3888240.87,22.76
472544.47,3888242.93,22.77
472559.71,3888244.41,22.77
472561.38,3888244.91,22.77
472573.80,3888243.73,22.89
472580.47,3888244.51,22.95
472599.88,3888240.11,22.95
472602.50,3888240.04,22.91
472619.45,3888240.07,22.80
472629.99,3888240.37,22.48
472631.50,3888240.17,22.48
472640.22,3888240.75,22.50
472650.14,3888241.36,22.65
472664.52,3888240.04,22.55
472671.79,3888240.01,22.60
472688.37,3888240.11,22.59
472700.00,3888243.66,22.40
472709.23,3888244.67,21.97
472710.66,3888244.31,21.98
472721.27,3888245.21,22.33
472732.97,3888246.68,22.33
472747.79,3888240.34,22.03
472757.57,3888241.42,21.83
472769.62,3888241.50,21.73
472777.17,3888242.25,21.32
472781.98,3888242.26,21.29
472799.98,3888248.86,21.55
472808.42,3888248.95,21.41
472810.15,3888248.87,21.45
472820.20,3888249.84,21.60
472830.53,3888249.85,22.11
472841.72,3888249.94,22.63
472859.81,3888247.28,22.43
472868.22,3888248.48,21.55
472874.73,3888249.88,21.60
472889.94,3888240.23,21.42
472899.55,3888240.85,21.04
472900.55,3888240.61,21.02
472919.54,3888241.90,21.49
472920.46,3888242.36,21.41
472930.72,3888242.75,22.22
472949.64,3888243.60,22.18
472953.20,3888243.88,22.00
472459.20,3888256.87,22.56
472465.04,3888258.13,22.40
472475.78,3888258.65,22.40
472480.58,3888259.95,22.43
472492.13,3888259.16,22.68
472508.01,3888252.37,22.57
472515.68,3888253.99,22.31
472524.16,3888254.98,22.24
472538.60,3888255.18,22.12
472540.28,3888255.35,22.16
472559.10,3888258.86,22.73
472560.75,3888259.48,22.69
472570.21,3888259.22,23.05
472586.40,3888259.10,22.82
472590.60,3888259.78,22.93
472609.83,3888258.26,22.63
472610.75,3888256.01,22.01
472626.36,3888259.80,22.27
472635.75,3888259.94,22.17
472643.92,3888259.92,22.17
472650.24,3888259.94,22.39
472669.78,3888257.28,22.42
472675.86,3888257.65,22.25
472684.78,3888258.11,22.14
472690.94,3888259.33,22.24
472701.77,3888259.40,22.25
472711.31,3888259.97,22.30
472729.41,3888257.14,22.21
472739.65,3888258.81,21.74
472743.46,3888259.66,21.61
472759.89,3888259.95,21.67
472760.53,3888259.98,21.67
472770.11,3888259.97,21.92
472780.43,3888259.96,22.62
472793.86,3888250.01,22.21
472809.29,3888250.04,21.56
